timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2023-01-20,2481.7,2481.7,2438.1001,2442.7,2442.7,174012,0.0000,1.0
2023-01-19,2474.2,2480.95,2457.5,2471.1001,2471.1001,201558,0.0000,1.0
2023-01-18,2479.0,2491.5,2460.45,2474.6001,2474.6001,126814,0.0000,1.0
2023-01-17,2453.1499,2483.5,2452.0,2478.55,2478.55,186970,0.0000,1.0
2023-01-16,2474.8999,2479.75,2436.05,2444.7,2444.7,140006,0.0000,1.0
2023-01-13,2468.6001,2473.2,2434.8,2467.3501,2467.3501,248982,0.0000,1.0
2023-01-12,2525.0,2531.8999,2465.6499,2472.1001,2472.1001,185343,0.0000,1.0
2023-01-11,2555.2,2558.2,2522.0,2525.5,2525.5,127795,0.0000,1.0
2023-01-10,2604.05,2605.0,2546.05,2557.95,2557.95,152642,0.0000,1.0
2023-01-09,2543.7,2601.8,2539.1001,2596.55,2596.55,298492,0.0000,1.0
2023-01-06,2529.0,2547.5,2518.6499,2537.25,2537.25,113594,0.0000,1.0
2023-01-05,2525.0,2536.0,2504.25,2513.5,2513.5,143907,0.0000,1.0
2023-01-04,2559.0,2559.6001,2514.8501,2518.1499,2518.1499,172926,0.0000,1.0
2023-01-03,2567.7,2573.0,2548.05,2557.0,2557.0,136124,0.0000,1.0
2023-01-02,2556.8999,2580.0,2548.2,2575.1499,2575.1499,174612,0.0000,1.0
2022-12-30,2547.0,2576.8999,2542.55,2548.2,2548.2,77470,0.0000,1.0
2022-12-29,2532.05,2549.0,2526.5,2542.55,2542.55,157229,0.0000,1.0
2022-12-28,2535.8999,2549.8999,2521.25,2544.45,2544.45,168925,0.0000,1.0
2022-12-27,2529.0,2548.8,2514.3501,2545.05,2545.05,184837,0.0000,1.0
2022-12-26,2513.7,2542.05,2493.95,2524.5,2524.5,95382,0.0000,1.0
2022-12-23,2564.0,2589.75,2493.0,2501.55,2501.55,307147,0.0000,1.0
2022-12-22,2595.2,2606.6499,2565.8999,2577.8999,2577.8999,93106,0.0000,1.0
2022-12-21,2622.0,2633.6001,2576.3501,2584.3999,2584.3999,77509,0.0000,1.0
2022-12-20,2593.95,2626.0,2566.6001,2621.1499,2621.1499,129098,0.0000,1.0
2022-12-19,2583.95,2603.25,2567.7,2600.0,2600.0,67621,0.0000,1.0
2022-12-16,2570.0,2619.0,2558.1001,2565.1001,2565.1001,169510,0.0000,1.0
2022-12-15,2609.5,2614.8999,2571.0,2578.75,2578.75,95215,0.0000,1.0
2022-12-14,2631.2,2639.5,2611.0,2614.8999,2614.8999,42452,0.0000,1.0
2022-12-13,2617.0,2633.2,2606.75,2624.2,2624.2,65370,0.0000,1.0
2022-12-12,2590.0,2623.0,2585.0,2612.25,2612.25,117691,0.0000,1.0
2022-12-09,2648.8999,2660.6001,2602.1499,2609.1001,2609.1001,155892,0.0000,1.0
2022-12-08,2665.5,2665.5,2640.05,2649.5,2649.5,93535,0.0000,1.0
2022-12-07,2686.8,2694.3501,2643.0,2649.8999,2649.8999,116129,0.0000,1.0
2022-12-06,2660.0,2697.0,2660.0,2688.25,2688.25,197739,0.0000,1.0
2022-12-05,2719.95,2719.95,2678.3501,2682.8501,2682.8501,208698,0.0000,1.0
2022-12-02,2726.25,2747.6499,2701.0,2722.6499,2722.6499,114503,0.0000,1.0
2022-12-01,2736.0,2754.7,2716.0,2722.95,2722.95,245387,0.0000,1.0
2022-11-30,2715.0,2743.6001,2699.1001,2732.3999,2732.3999,116521,0.0000,1.0
2022-11-29,2704.1001,2730.5,2693.3999,2711.05,2711.05,225659,0.0000,1.0
2022-11-28,2601.3501,2721.6001,2585.0,2708.05,2708.05,358911,0.0000,1.0
2022-11-25,2583.05,2624.1499,2581.3501,2617.05,2617.05,228490,0.0000,1.0
2022-11-24,2566.0,2592.0,2548.3501,2582.55,2582.55,101023,0.0000,1.0
2022-11-23,2579.0,2579.0,2552.1499,2556.45,2556.45,188170,0.0000,1.0
2022-11-22,2544.25,2568.0,2536.8999,2564.3,2564.3,201826,0.0000,1.0
2022-11-21,2585.0,2589.3,2543.0,2550.05,2550.05,104254,0.0000,1.0
2022-11-18,2606.0,2608.8501,2572.0,2597.55,2597.55,138143,0.0000,1.0
2022-11-17,2586.0,2613.0,2581.3501,2601.3,2601.3,181514,0.0000,1.0
2022-11-16,2604.0,2615.05,2581.2,2591.8501,2591.8501,116478,0.0000,1.0
2022-11-15,2618.05,2627.75,2590.05,2606.7,2606.7,403971,0.0000,1.0
